file,item,class,nrow,ncol,columns
output/global_cancer/structural_inference/RData/entropy/by_filter_regime/entropy_results_hu35ksuba_limma.rds,summary,"tbl_df, tbl, data.frame",13,47,chip | group | comparison | filter_regime | engine | gene_set_mode | gene_set_name | matrix_key_normal | matrix_key_tumor | n_shared_probes | n_samples_normal | n_samples_tumor | n_features | entropy_covariance_space | shannon_normal | shannon_tumor | shannon_delta | shannon_direction | spectral_normal | spectral_tumor | spectral_delta | spectral_direction | run_permutation | permutation_metric | permutation_unit | n_perm | p_perm_shannon | p_perm_spectral | run_bootstrap | bootstrap_metric | bootstrap_unit | n_boot | shannon_boot_normal_mean | shannon_boot_normal_ci_lower | shannon_boot_normal_ci_upper | shannon_boot_tumor_mean | shannon_boot_tumor_ci_lower | shannon_boot_tumor_ci_upper | spectral_boot_normal_mean | spectral_boot_normal_ci_lower | spectral_boot_normal_ci_upper | spectral_boot_tumor_mean | spectral_boot_tumor_ci_lower | spectral_boot_tumor_ci_upper | status | p_perm_shannon_fdr | p_perm_spectral_fdr
output/global_cancer/structural_inference/RData/entropy/by_filter_regime/entropy_results_hu35ksuba_variance_top3000.rds,summary,"tbl_df, tbl, data.frame",15,47,chip | group | comparison | filter_regime | engine | gene_set_mode | gene_set_name | matrix_key_normal | matrix_key_tumor | n_shared_probes | n_samples_normal | n_samples_tumor | n_features | entropy_covariance_space | shannon_normal | shannon_tumor | shannon_delta | shannon_direction | spectral_normal | spectral_tumor | spectral_delta | spectral_direction | run_permutation | permutation_metric | permutation_unit | n_perm | p_perm_shannon | p_perm_spectral | run_bootstrap | bootstrap_metric | bootstrap_unit | n_boot | shannon_boot_normal_mean | shannon_boot_normal_ci_lower | shannon_boot_normal_ci_upper | shannon_boot_tumor_mean | shannon_boot_tumor_ci_lower | shannon_boot_tumor_ci_upper | spectral_boot_normal_mean | spectral_boot_normal_ci_lower | spectral_boot_normal_ci_upper | spectral_boot_tumor_mean | spectral_boot_tumor_ci_lower | spectral_boot_tumor_ci_upper | status | p_perm_shannon_fdr | p_perm_spectral_fdr
output/global_cancer/structural_inference/RData/entropy/by_filter_regime/entropy_results_hu6800_limma.rds,summary,"tbl_df, tbl, data.frame",12,47,chip | group | comparison | filter_regime | engine | gene_set_mode | gene_set_name | matrix_key_normal | matrix_key_tumor | n_shared_probes | n_samples_normal | n_samples_tumor | n_features | entropy_covariance_space | shannon_normal | shannon_tumor | shannon_delta | shannon_direction | spectral_normal | spectral_tumor | spectral_delta | spectral_direction | run_permutation | permutation_metric | permutation_unit | n_perm | p_perm_shannon | p_perm_spectral | run_bootstrap | bootstrap_metric | bootstrap_unit | n_boot | shannon_boot_normal_mean | shannon_boot_normal_ci_lower | shannon_boot_normal_ci_upper | shannon_boot_tumor_mean | shannon_boot_tumor_ci_lower | shannon_boot_tumor_ci_upper | spectral_boot_normal_mean | spectral_boot_normal_ci_lower | spectral_boot_normal_ci_upper | spectral_boot_tumor_mean | spectral_boot_tumor_ci_lower | spectral_boot_tumor_ci_upper | status | p_perm_shannon_fdr | p_perm_spectral_fdr
output/global_cancer/structural_inference/RData/entropy/by_filter_regime/entropy_results_hu6800_variance_top3000.rds,summary,"tbl_df, tbl, data.frame",13,47,chip | group | comparison | filter_regime | engine | gene_set_mode | gene_set_name | matrix_key_normal | matrix_key_tumor | n_shared_probes | n_samples_normal | n_samples_tumor | n_features | entropy_covariance_space | shannon_normal | shannon_tumor | shannon_delta | shannon_direction | spectral_normal | spectral_tumor | spectral_delta | spectral_direction | run_permutation | permutation_metric | permutation_unit | n_perm | p_perm_shannon | p_perm_spectral | run_bootstrap | bootstrap_metric | bootstrap_unit | n_boot | shannon_boot_normal_mean | shannon_boot_normal_ci_lower | shannon_boot_normal_ci_upper | shannon_boot_tumor_mean | shannon_boot_tumor_ci_lower | shannon_boot_tumor_ci_upper | spectral_boot_normal_mean | spectral_boot_normal_ci_lower | spectral_boot_normal_ci_upper | spectral_boot_tumor_mean | spectral_boot_tumor_ci_lower | spectral_boot_tumor_ci_upper | status | p_perm_shannon_fdr | p_perm_spectral_fdr
output/global_cancer/structural_inference/RData/entropy_results.rds,summary,"tbl_df, tbl, data.frame",53,47,chip | group | comparison | filter_regime | engine | gene_set_mode | gene_set_name | matrix_key_normal | matrix_key_tumor | n_shared_probes | n_samples_normal | n_samples_tumor | n_features | entropy_covariance_space | shannon_normal | shannon_tumor | shannon_delta | shannon_direction | spectral_normal | spectral_tumor | spectral_delta | spectral_direction | run_permutation | permutation_metric | permutation_unit | n_perm | p_perm_shannon | p_perm_spectral | run_bootstrap | bootstrap_metric | bootstrap_unit | n_boot | shannon_boot_normal_mean | shannon_boot_normal_ci_lower | shannon_boot_normal_ci_upper | shannon_boot_tumor_mean | shannon_boot_tumor_ci_lower | shannon_boot_tumor_ci_upper | spectral_boot_normal_mean | spectral_boot_normal_ci_lower | spectral_boot_normal_ci_upper | spectral_boot_tumor_mean | spectral_boot_tumor_ci_lower | spectral_boot_tumor_ci_upper | status | p_perm_shannon_fdr | p_perm_spectral_fdr
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,carcinomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,blastomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,lymphomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,leukemias,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,__summary__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_limma.rds,__metadata__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,carcinomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,blastomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,lymphomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,leukemias,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,__summary__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu35ksuba_variance_top3000.rds,__metadata__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_limma.rds,carcinomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_limma.rds,blastomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_limma.rds,leukemias,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_limma.rds,__summary__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_limma.rds,__metadata__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_variance_top3000.rds,carcinomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_variance_top3000.rds,blastomas,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_variance_top3000.rds,leukemias,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_variance_top3000.rds,__summary__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/filtered_probes_hu6800_variance_top3000.rds,__metadata__,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/structural_filtered_results_all.rds,hu35ksuba,list,NA,NA,NA
output/global_cancer/structural_inference/RData/filtered_probes/structural_filtered_results_all.rds,hu6800,list,NA,NA,NA
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_BLAD_TCC.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_BLAD_TCC.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_BR_BRAD.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_BR_BRAD.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_Brain_GBM.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_Brain_GBM.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_Brain_MB.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_Brain_MB.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_COL_COADREAD.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_COL_COADREAD.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_GC_FL.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_GC_FL.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_GC_LBCL.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_GC_LBCL.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_KID_RCC.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_KID_RCC.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_OV_OVAD.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_OV_OVAD.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PA_PAAD.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PA_PAAD.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PB_B-ALL.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PB_B-ALL.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PB_T-ALL.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_PB_T-ALL.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_UT_EAC.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_limma_UT_EAC.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_variance_top3000_BLAD_TCC.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_variance_top3000_BLAD_TCC.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_variance_top3000_BR_BRAD.rds,summary,"tbl_df, tbl, data.frame",2,19,chip | group | comparison | filter_regime | condition | matrix_key | n_samples | n_features | q | mp_lambda_minus | mp_lambda_plus | largest_eigenvalue | largest_eigenvalue_fraction | n_spikes | spike_fraction | excess_spectral_mass | spectral_entropy | participation_ratio | status
output/global_cancer/structural_inference/RData/mp_spectral/by_comparison/mp_spectral_results_hu35ksuba_variance_top3000_BR_BRAD.rds,deltas,"tbl_df, tbl, data.frame",1,38,chip | group | comparison | filter_regime | matrix_key_normal | matrix_key_tumor | n_samples_normal | n_samples_tumor | n_features_normal | n_features_tumor | q_normal | q_tumor | mp_lambda_plus_normal | mp_lambda_plus_tumor | largest_eigenvalue_normal | largest_eigenvalue_tumor | largest_eigenvalue_fraction_normal | largest_eigenvalue_fraction_tumor | n_spikes_normal | n_spikes_tumor | spike_fraction_normal | spike_fraction_tumor | excess_spectral_mass_normal | excess_spectral_mass_tumor | spectral_entropy_normal | spectral_entropy_tumor | participation_ratio_normal | participation_ratio_tumor | status_normal | status_tumor | paired_status | largest_eigenvalue_delta | largest_eigenvalue_fraction_delta | n_spikes_delta | spike_fraction_delta | excess_spectral_mass_delta | spectral_entropy_delta | participation_ratio_delta
