source_file,analysis_scope,engine,sample_id,chip,filter_regime,latent_model_id,geo_accession,title,platform_id,tissue,disease,state,comparison,short_label,plot_label,tissue_label,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
latent_sample_coordinates.csv,latent_space,latent,GSM1687079_SR2000042230AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687079,golub-00236: SR2000042230AA,GPL98,Pancreas,normal,normal,NA,NA,NA,pancreas,-4.7802577,8.022843,-24.928486,-1.8096719000000001,18.019817,4.761996,-17.860603,-12.325108,6.305671,4.9615064
latent_sample_coordinates.csv,latent_space,latent,GSM1687080_SR2000042231AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687080,golub-00236: SR2000042231AA,GPL98,Pancreas,normal,normal,NA,NA,NA,pancreas,8.251761,9.587997,-19.082863,-7.668171,8.488098,13.069924,-16.56221,-2.5920284,3.3246698,0.80049115
latent_sample_coordinates.csv,latent_space,latent,GSM1687081_SR2000042232AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687081,golub-00236: SR2000042232AA,GPL98,Pancreas,normal,normal,NA,NA,NA,pancreas,3.6777487,11.88246,-13.147247,-0.78853905,14.632734,10.635232,-12.165953,-13.347242,-6.5102534,13.161382
latent_sample_coordinates.csv,latent_space,latent,GSM1687082_SR2000042233AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687082,golub-00236: SR2000042233AA,GPL98,Pancreas,normal,normal,NA,NA,NA,pancreas,17.334896,1.7826562,-22.699728,7.8505473,10.452338,4.4488916,-7.0076013,-17.066961,-6.920849,16.929592
latent_sample_coordinates.csv,latent_space,latent,GSM1687083_SR2000042802AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687083,golub-00236: SR2000042802AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,6.777157,-7.2492433,-11.75429,-7.0135574,25.566376,-6.402819,-8.997041,-11.197968,1.0519947,9.563489
latent_sample_coordinates.csv,latent_space,latent,GSM1687084_SR2000042803AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687084,golub-00236: SR2000042803AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,-9.738234,-17.447126,-7.428028,-34.54629,10.262525,-16.633753,-5.1346765,-35.325157,-2.1962326,4.2257557
latent_sample_coordinates.csv,latent_space,latent,GSM1687085_SR2000042804AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687085,golub-00236: SR2000042804AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,9.433124,-5.8999557,-11.258274,-11.778879,17.028635,-2.34229,-6.2877836,-11.670998,-1.256968,7.548373
latent_sample_coordinates.csv,latent_space,latent,GSM1687086_SR2000042805AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687086,golub-00236: SR2000042805AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,4.6795244,-8.44944,4.2245665,-26.782593,-5.9760065000000004,10.803342,10.374615,4.8940115,17.031816,-3.1591306
latent_sample_coordinates.csv,latent_space,latent,GSM1687087_SR2000042806AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687087,golub-00236: SR2000042806AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,11.217843,-4.6032495,-13.067107,-18.210407,8.024867,-2.8711343,-12.517706,-9.16484,4.6398034,-3.0772698
latent_sample_coordinates.csv,latent_space,latent,GSM1687088_SR2000042807AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687088,golub-00236: SR2000042807AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,-5.344386,-25.608324,-19.292873,-24.799267,2.2403212,-24.686825,-3.667294,-32.55944,-2.1851497,-0.0865916
latent_sample_coordinates.csv,latent_space,latent,GSM1687089_SR2000042808AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687089,golub-00236: SR2000042808AA,GPL98,Breast,normal,normal,NA,NA,NA,breast,18.494528,-6.318433,-21.963968,-19.278728,15.527402,5.227595,-13.180578,-7.0328608,18.996689,-7.3170586
latent_sample_coordinates.csv,latent_space,latent,GSM1687090_SR2000042809AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687090,golub-00236: SR2000042809AA,GPL98,Breast,breast adenocarcinoma,cancer,Breast/breast adenocarcinoma,BR/BRAD,BRAD,breast_breast.adenocarcinoma,11.21455,0.050626874,-16.799664,10.093083,20.697205,-2.6045446,-2.067844,-15.053572,3.5271041,16.672321
latent_sample_coordinates.csv,latent_space,latent,GSM1687091_SR2000042812AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687091,golub-00236: SR2000042812AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,3.6808524,6.439615,-8.175365,10.774193,8.25972,-2.640511,-9.646374,-4.902294,-6.373275,7.4329047
latent_sample_coordinates.csv,latent_space,latent,GSM1687092_SR2000042813AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687092,golub-00236: SR2000042813AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,10.175138,-0.15328619,-7.990594,-16.749437,12.168943,-0.5460103,-10.109343,-10.533989,-3.9912715,6.9900856
latent_sample_coordinates.csv,latent_space,latent,GSM1687093_SR2000042814AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687093,golub-00236: SR2000042814AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,9.968964,-5.9713264,-1.719671,-2.894938,31.78323,-0.20657998,-2.5258052,-6.339287,3.5391278,16.979996
latent_sample_coordinates.csv,latent_space,latent,GSM1687094_SR2000042815AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687094,golub-00236: SR2000042815AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,5.5610847,-4.3665204,-8.020364,-4.1163273,24.44849,-4.2641773,-7.808861,-5.7509756,-1.3262262,9.303878
latent_sample_coordinates.csv,latent_space,latent,GSM1687095_SR2000042816AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687095,golub-00236: SR2000042816AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,5.115869,-12.705159,-20.487402,-12.631952,15.255628,-14.214241,-7.9135666,-23.742727,-9.623579,10.9746475
latent_sample_coordinates.csv,latent_space,latent,GSM1687096_SR2000042818AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687096,golub-00236: SR2000042818AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,-2.6309562,6.5165706,9.376315,-19.987045,-4.7531767,6.194709,-0.5975054,-5.46379,21.656675,-5.548382
latent_sample_coordinates.csv,latent_space,latent,GSM1687097_SR2000042819AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687097,golub-00236: SR2000042819AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,-0.93690336,0.8116404,-13.18358,-11.553376,1.507853,-1.7931263,-11.981581,-3.1058016,-4.7105236,-1.0841165
latent_sample_coordinates.csv,latent_space,latent,GSM1687098_SR2000042821AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687098,golub-00236: SR2000042821AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,-2.1055634,-6.178542,-3.9903965,2.4896483,3.3878393,-14.583105,-3.2601264,-24.86568,4.0476055,6.195752
latent_sample_coordinates.csv,latent_space,latent,GSM1687099_SR2000042824AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687099,golub-00236: SR2000042824AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,-0.9723457,-0.031052828,12.549782,4.6958942,-22.360142,6.259646,-1.1764747,17.98328,3.6443448,13.697309
latent_sample_coordinates.csv,latent_space,latent,GSM1687100_SR2000042825AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687100,golub-00236: SR2000042825AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,1.2120057,-4.2949076,-13.681511,-4.168921,22.271233,0.24079847,-7.8126526,-5.1602864,-14.55559,12.085483
latent_sample_coordinates.csv,latent_space,latent,GSM1687101_SR2000042826AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687101,golub-00236: SR2000042826AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,2.4060857,3.5655951,2.6619291,-19.562683,-18.535,27.877056,0.64809036,13.979047,3.5412092,0.012555599
latent_sample_coordinates.csv,latent_space,latent,GSM1687102_SR2000042828AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687102,golub-00236: SR2000042828AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,1.1979029,-7.096618,-13.838339,-20.779495,6.411153,-9.220765,-11.500296,-10.032931,2.1795635,-5.3319154
latent_sample_coordinates.csv,latent_space,latent,GSM1687103_SR2000042830AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687103,golub-00236: SR2000042830AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,9.303536,10.859581,-17.32873,-13.118077,2.9023092,12.599605,-15.4892235,1.5708998,0.23695457,-6.009094
latent_sample_coordinates.csv,latent_space,latent,GSM1687104_SR2000042831AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687104,golub-00236: SR2000042831AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,5.0215645,-2.291511,-10.426228,-21.699389,1.337158,4.4202833,-9.580663,-8.984459,7.1007924,-1.5034082
latent_sample_coordinates.csv,latent_space,latent,GSM1687105_SR2000042832AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687105,golub-00236: SR2000042832AA,GPL98,Colon,colorectal adenocarcinoma,cancer,Colon/colorectal adenocarcinoma,COL/COADREAD,COADREAD,colon_colorectal.adenocarcinoma,-5.016888,1.030657,0.0898056,-22.999592,-5.0132904,13.382055,-4.750111,-2.431703,12.803894,-2.0164201
latent_sample_coordinates.csv,latent_space,latent,GSM1687106_SR2000050403AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687106,golub-00236: SR2000050403AA,GPL98,Prostate,prostate adenocarcinoma,cancer,Prostate/prostate adenocarcinoma,PR/PRAD,PRAD,prostate_prostate.adenocarcinoma,-0.87292314,-1.017544,-6.643729,-1.4192955,15.974594,-21.458376,-7.321619,-11.887564,18.86118,-6.5148134
latent_sample_coordinates.csv,latent_space,latent,GSM1687107_SR2000050407AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687107,golub-00236: SR2000050407AA,GPL98,Prostate,normal,normal,NA,NA,NA,prostate,-8.888274,-0.9031203,2.1088161,2.3436425,1.3294626,-5.300906,-0.45598105,14.505222,8.318423,-1.7581482
latent_sample_coordinates.csv,latent_space,latent,GSM1687108_SR2000050408AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687108,golub-00236: SR2000050408AA,GPL98,Lung,normal,normal,NA,NA,NA,lung,8.169144,10.197008,-17.221828,5.182213,10.001162,4.5528593,-6.341845,-0.9506166,-12.221224,5.8126965
latent_sample_coordinates.csv,latent_space,latent,GSM1687109_SR2000050409AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687109,golub-00236: SR2000050409AA,GPL98,Prostate,prostate adenocarcinoma,cancer,Prostate/prostate adenocarcinoma,PR/PRAD,PRAD,prostate_prostate.adenocarcinoma,2.788446,11.2579775,16.227915,3.5484858,-12.819718,2.951527,-3.648813,5.6631017,12.456017,8.796404
latent_sample_coordinates.csv,latent_space,latent,GSM1687110_SR2000050411AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687110,golub-00236: SR2000050411AA,GPL98,Ovary,ovarian adenocarcinoma,cancer,Ovary/ovarian adenocarcinoma,OV/OVAD,OVAD,ovary_ovarian.adenocarcinoma,-0.6304928,-3.5720584,12.964176,-6.37292,-24.425474,3.029768,6.969797,-5.762857,10.11395,7.3181944
latent_sample_coordinates.csv,latent_space,latent,GSM1687111_SR2000050412AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687111,golub-00236: SR2000050412AA,GPL98,Ovary,ovarian adenocarcinoma,cancer,Ovary/ovarian adenocarcinoma,OV/OVAD,OVAD,ovary_ovarian.adenocarcinoma,3.8598692,4.5515704,-11.367316,12.349033,8.646675,-1.0165582,-5.418705,-5.691936,-9.163595,10.56403
latent_sample_coordinates.csv,latent_space,latent,GSM1687112_SR2000050418AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687112,golub-00236: SR2000050418AA,GPL98,Ovary,ovarian adenocarcinoma,cancer,Ovary/ovarian adenocarcinoma,OV/OVAD,OVAD,ovary_ovarian.adenocarcinoma,-0.55300117,10.337074,-11.720064,4.782108,8.299479,8.816935,-7.8075175,7.1091347,-9.200948,2.781963
latent_sample_coordinates.csv,latent_space,latent,GSM1687113_SR2000050421AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687113,golub-00236: SR2000050421AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,5.9383,-6.693161,-14.221497,4.4890532,10.745402,-15.751397,-4.110734,-39.604736,-0.6353257,20.444845
latent_sample_coordinates.csv,latent_space,latent,GSM1687114_SR2000050424AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687114,golub-00236: SR2000050424AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,-7.83412,13.05857,-10.023689,15.267352,12.515163,5.811855,-11.484037,0.05662489,4.371451,3.227446
latent_sample_coordinates.csv,latent_space,latent,GSM1687115_SR2000050501AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687115,golub-00236: SR2000050501AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,3.3305602,0.9706972,17.61385,-15.467216,-19.227425,2.5819268,2.4923973,4.8808413,11.20974,-10.834743
latent_sample_coordinates.csv,latent_space,latent,GSM1687116_SR2000050502AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687116,golub-00236: SR2000050502AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,1.5391469,0.7495241,8.438927,-15.234347,-1.5107142,0.90427744,-4.8199553,-2.84311,11.559869,-8.436857
latent_sample_coordinates.csv,latent_space,latent,GSM1687117_SR2000050504AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687117,golub-00236: SR2000050504AA,GPL98,Skin,melanoma,cancer,Skin/melanoma,NA,NA,skin_melanoma,1.165513,-6.777003,14.932614,-14.589229,34.484688,-7.728071,-7.337974,-29.303896,11.216267,5.2428284
latent_sample_coordinates.csv,latent_space,latent,GSM1687118_SR2000050505AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687118,golub-00236: SR2000050505AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,-1.6903205,3.6529694,-5.8316145,-20.471087,-7.8991213,-10.2281475,-4.3993855,-11.461899,-3.103755,-20.975117
latent_sample_coordinates.csv,latent_space,latent,GSM1687119_SR2000050507AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687119,golub-00236: SR2000050507AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,4.898881,6.6584077,4.965433,-17.500273,-15.358564,1.2872207,-2.819582,3.8776453,-0.13108122,-18.266447
latent_sample_coordinates.csv,latent_space,latent,GSM1687120_SR2000050508AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687120,golub-00236: SR2000050508AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,13.186717,12.827448,-2.8298306,-10.961184,-4.735227,14.129216,-10.19859,0.689543,9.2055025,-8.318278
latent_sample_coordinates.csv,latent_space,latent,GSM1687121_SR2000050509AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687121,golub-00236: SR2000050509AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,9.083211,10.995999,-4.9497347,1.8191271,-2.675023,9.904139,-10.541219,0.0026997328,0.40614358,0.7257008
latent_sample_coordinates.csv,latent_space,latent,GSM1687122_SR2000050510AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687122,golub-00236: SR2000050510AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,7.1915975,-12.656954,15.403592,-18.503016,-20.556509,2.1635036,4.6885376,-0.5078246,3.877684,-10.0662
latent_sample_coordinates.csv,latent_space,latent,GSM1687123_SR2000050511AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687123,golub-00236: SR2000050511AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,8.053426,9.01585,-7.652516,8.276836,2.7943761,4.5752554,-10.521994,-5.2879786,-3.0507858,5.232596
latent_sample_coordinates.csv,latent_space,latent,GSM1687124_SR2000050512AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687124,golub-00236: SR2000050512AA,GPL98,Skin,melanoma,cancer,Skin/melanoma,NA,NA,skin_melanoma,14.187229,26.117609,22.254429,4.477725,-18.134209,18.448044,-0.10301262,-9.081177,-0.37127078,-0.39759088
latent_sample_coordinates.csv,latent_space,latent,GSM1687125_SR2000050513AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687125,golub-00236: SR2000050513AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,5.696063,-5.2306633,8.9166565,-30.437199,-9.550768,0.2826898,-6.915077,-3.190038,3.6151109,-15.232082
latent_sample_coordinates.csv,latent_space,latent,GSM1687126_SR2000050514AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687126,golub-00236: SR2000050514AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,1.957604,-4.0781417,5.7809896,-18.32891,0.8311633,0.004799247,-8.190601,0.4893621,5.2427416,-11.93881
latent_sample_coordinates.csv,latent_space,latent,GSM1687127_SR2000050515AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687127,golub-00236: SR2000050515AA,GPL98,Ovary,ovarian adenocarcinoma,cancer,Ovary/ovarian adenocarcinoma,OV/OVAD,OVAD,ovary_ovarian.adenocarcinoma,14.849119,-14.212871,23.551344,-9.304471,-12.386072,25.074131,17.024912,5.6138287,12.155105,17.17624
latent_sample_coordinates.csv,latent_space,latent,GSM1687128_SR2000050516AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687128,golub-00236: SR2000050516AA,GPL98,Mesothelium,mesothelioma,cancer,Mesothelium/mesothelioma,NA,NA,mesothelium_mesothelioma,1.8379698,-10.659509,11.764803,-25.844215,-11.117903,-16.43684,-4.6659055,-7.775304,0.4085064,-16.135475
latent_sample_coordinates.csv,latent_space,latent,GSM1687129_SR2000050518AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687129,golub-00236: SR2000050518AA,GPL98,Skin,melanoma,cancer,Skin/melanoma,NA,NA,skin_melanoma,13.813557,12.69787,8.278655,-12.007938,-13.675433,10.80104,-1.6881521,-0.32550567,10.20235,-9.88053
latent_sample_coordinates.csv,latent_space,latent,GSM1687130_SR2000050519AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687130,golub-00236: SR2000050519AA,GPL98,Skin,melanoma,cancer,Skin/melanoma,NA,NA,skin_melanoma,10.700621,12.73394,14.714137,-9.606794,-10.56457,36.63366,6.799907,-7.584794,5.769306,-6.255688
latent_sample_coordinates.csv,latent_space,latent,GSM1687131_SR2000050520AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687131,golub-00236: SR2000050520AA,GPL98,Bladder,bladder transitional cell carcinoma,cancer,Bladder/bladder transitional cell carcinoma,BLAD/TCC,TCC,bladder_bladder.transitional.cell.carcinoma,24.339285,10.365494,4.988023,-1.8654563,11.370185,36.71749,0.5455748,6.9964924,-5.893902,18.016611
latent_sample_coordinates.csv,latent_space,latent,GSM1687132_SR2000050521AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687132,golub-00236: SR2000050521AA,GPL98,Ovary,ovarian adenocarcinoma,cancer,Ovary/ovarian adenocarcinoma,OV/OVAD,OVAD,ovary_ovarian.adenocarcinoma,-7.858532,-3.0133424,1.7356966,-3.3099864,-15.7001295,-13.253721,-8.0869465,-16.709911,-1.0741621,-3.0052316
latent_sample_coordinates.csv,latent_space,latent,GSM1687133_SR2000051001AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687133,golub-00236: SR2000051001AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,2.947792,13.624649,-3.2568824,-8.824982,16.80302,23.064827,-10.814375,-13.078783,21.775267,-1.2279885
latent_sample_coordinates.csv,latent_space,latent,GSM1687134_SR2000051002AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687134,golub-00236: SR2000051002AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,8.079867,9.964067,-11.175604,-6.5325236,13.878454,18.770243,-12.25518,1.8926995,3.664618,6.752293
latent_sample_coordinates.csv,latent_space,latent,GSM1687135_SR2000051003AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687135,golub-00236: SR2000051003AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,13.953696,0.83096766,3.52469,-11.319211,-3.9418366,6.664917,-8.109123,2.089212,4.910053,-4.100929
latent_sample_coordinates.csv,latent_space,latent,GSM1687136_SR2000051004AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687136,golub-00236: SR2000051004AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,7.321761,-0.6591518,1.0024871,-16.803362,-4.6570134,8.400722,-4.7287564,-7.1390653,12.733941,-6.684762
latent_sample_coordinates.csv,latent_space,latent,GSM1687137_SR2000051005AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687137,golub-00236: SR2000051005AA,GPL98,Bladder,bladder transitional cell carcinoma,cancer,Bladder/bladder transitional cell carcinoma,BLAD/TCC,TCC,bladder_bladder.transitional.cell.carcinoma,6.335899,6.3502703,-20.163149,-1.2157066,13.582927,6.254691,-9.56405,-7.386528,-5.767317,6.31244
latent_sample_coordinates.csv,latent_space,latent,GSM1687138_SR2000051006AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687138,golub-00236: SR2000051006AA,GPL98,Skin,melanoma,cancer,Skin/melanoma,NA,NA,skin_melanoma,3.1237512,13.020597,9.815874,2.625316,-5.3949943,15.775985,1.0542825,-6.7762403,5.9137316,0.016648352
latent_sample_coordinates.csv,latent_space,latent,GSM1687139_SR2000051007AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687139,golub-00236: SR2000051007AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,20.12674,21.15074,-3.6432657,-3.3984077,-10.576411,24.230791,-5.6616087,8.858184,24.916975,10.836340999999999
latent_sample_coordinates.csv,latent_space,latent,GSM1687140_SR2000051008AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687140,golub-00236: SR2000051008AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,18.250208,-5.41434,0.9963603,-9.867688,-8.55265,6.921242,-5.016078,4.975188,15.82597,-7.8644495
latent_sample_coordinates.csv,latent_space,latent,GSM1687141_SR2000051009AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687141,golub-00236: SR2000051009AA,GPL98,Uterus,uterine adenocarcinoma,cancer,Uterus/uterine adenocarcinoma,UT/EAC,EAC,uterus_uterine.adenocarcinoma,4.197038,4.3329606,15.320198,4.6088266,-5.1497283,23.9215,3.4726284,3.06288,25.081978,17.909796
